Invoice	Date	Item Name	Net Sales
	Mar 21, 2018	떡만두국	10.88
			12.83
417623			
	Mar 21, 2018	섞어순두부	10.88
	Mar 21, 2018	살고기당면	9.88
			20.76
417620			
	Mar 21, 2018	섞어순두부	10.88
	Mar 21, 2018	해물순두부	10.88
			21.76
417568			
	Mar 21, 2018	해물순두부	21.76
			21.76
417569			
	Mar 21, 2018	해물순두부	10.88
	Mar 21, 2018	따로국밥	10.88
			21.76
417616			
	Mar 21, 2018	된장순두부	10.88
	Mar 21, 2018	불고기	14.88
	Mar 21, 2018	비빔냉면	10.88
			36.64
417579			
	Mar 21, 2018	해물순두부	10.88
			10.88
417580			
	Mar 21, 2018	해물순두부	10.88
			10.88
417589			
	Mar 21, 2018	섞어순두부	10.88
	Mar 21, 2018	칼국수	21.76
			32.64
417614			
	Mar 21, 2018	섞어순두부	10.88
	Mar 21, 2018	따로국밥	10.88
	Mar 21, 2018	돼지불고기	14.88
			36.64
417688			
	Mar 22, 2018	불고기	14.88
	Mar 22, 2018	돌솥비빔밥	25.76
			40.64
417717			
	Mar 22, 2018	부대찌게	29.88
			29.88
417713			
	Mar 22, 2018	부대찌게	29.88
			29.88
417709			
	Mar 22, 2018	부대찌게	29.88
	Mar 22, 2018	갈비찜	38.88
			68.76
417651			
	Mar 22, 2018	감자탕	29.88
			29.88
417695			
	Mar 22, 2018	감자탕	29.88
	Mar 22, 2018	LA 갈비	19.88
			49.76
417679			
	Mar 22, 2018	감자탕	29.88
	Mar 22, 2018	잡채	18.88
	Mar 22, 2018	LA 갈비	19.88
			68.64
417667			
	Mar 22, 2018	감자탕	89.64
			89.64
417698			
	Mar 22, 2018	돌솥비빔밥	12.88
	Mar 22, 2018	비빔냉면	10.88
			23.76
417734			
	Mar 22, 2018	비빔밥	10.88
	Mar 22, 2018	감자탕	29.88
			40.76
417702			
	Mar 22, 2018	감자탕	29.88
			29.88
417710			
	Mar 22, 2018	양념치킨	18.88
			18.88
417692			
	Mar 22, 2018	보쌈	24.88
	Mar 22, 2018	쫄면	10.88
			35.76
417721			
	Mar 22, 2018	감자탕	39.88
	Mar 22, 2018	LA 갈비	19.88
			59.76
417716			
	Mar 22, 2018	감자탕	29.88
	Mar 22, 2018	LA 갈비	19.88
			49.76
417691			
	Mar 22, 2018	족발	26.88
			26.88
417705			
	Mar 22, 2018	떡만두국	10.88
	Mar 22, 2018	물냉면	10.88
	Mar 22, 2018	LA 갈비	19.88
			41.64
417660			
	Mar 22, 2018	고등어구이	13.88
			13.88
417663			
	Mar 22, 2018	고등어구이	13.88
			13.88
417696			
	Mar 22, 2018	고등어구이	13.88
	Mar 22, 2018	따로국밥	10.88
			24.76
417657			
	Mar 22, 2018	칼국수	10.88
			10.88
417671			
	Mar 22, 2018	순대국밥	10.88
	Mar 22, 2018	따로국밥	10.88
			21.76
417699			
	Mar 22, 2018	LA 갈비	19.88
	Mar 22, 2018	갈비탕	12.88
	Mar 22, 2018	떡만두국	10.88
			43.64
417666			
	Mar 22, 2018	따로국밥	21.76
	Mar 22, 2018	비빔냉면	10.88
			32.64
417683			
	Mar 22, 2018	따로국밥	10.88
			10.88
417674			
	Mar 22, 2018	갈비탕	12.88
			12.88
417951			
	Mar 24, 2018	해물파전	6.63
	Mar 24, 2018	밥 Rice	1.34
	Mar 24, 2018	떡볶이	8.96
			16.93
417845			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	섞어순두부	10.88
			41.64
417950			
	Mar 24, 2018	해물파전	6.62
	Mar 24, 2018	밥 Rice	1.32
	Mar 24, 2018	떡볶이	8.96
			16.90
417945			
	Mar 24, 2018	해물파전	6.63
	Mar 24, 2018	coca-cola	1.95
	Mar 24, 2018	밥 Rice	1.34
	Mar 24, 2018	떡볶이	8.96
			18.88
417918			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	보쌈	24.88
	Mar 24, 2018	밥 Rice	2.00
	Mar 24, 2018	찐만두	9.88
			67.52
417925			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	양념치킨	18.88
	Mar 24, 2018	밥 Rice	2.00
	Mar 24, 2018	불고기	14.88
			55.64
417860			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	coca-cola	1.95
	Mar 24, 2018	갈비탕	12.88
			45.59
417861			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	Nestea	2.25
	Mar 24, 2018	갈비탕	12.88
	Mar 24, 2018	쫄면	10.88
	Mar 24, 2018	LA 갈비	19.88
			56.77
417905			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	Nestea	2.25
	Mar 24, 2018	Sprite	1.95
	Mar 24, 2018	ChuUm ChuRum	14.95
	Mar 24, 2018	즉석불고기	29.88
	Mar 24, 2018	군만두	9.88
	Mar 24, 2018	비빔밥	10.88
	Mar 24, 2018	칼국수	10.88
	Mar 24, 2018	LA 갈비	19.88
			111.43
417935			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	양념치킨	18.88
	Mar 24, 2018	불고기	14.88
			44.64
417902			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	오삼 불고기	33.88
	Mar 24, 2018	밥 Rice	2.00
	Mar 24, 2018	LA 갈비	19.88
			66.64
417875			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	Open Item	2.00
	Mar 24, 2018	오징어불고기	14.88
			27.76
417874			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	coca-cola	3.90
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	불고기	14.88
			59.42
417916			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	물냉면	10.88
			30.76
417915			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	불고기	14.88
			34.76
417863			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	감자탕	29.88
			49.76
417846			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	해물순두부	21.76
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	닭불고기	44.64
	Mar 24, 2018	칼국수	10.88
			116.04
417938			
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	매운닭갈비	33.88
	Mar 24, 2018	LA 갈비	19.88
			72.64
417841			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	오삼 불고기	33.88
			53.76
417887			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	돼지불고기	14.88
			83.52
417890			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	양념치킨	18.88
			38.76
417909			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	섞어순두부	10.88
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	떡볶이	26.88
	Mar 24, 2018	돌솥비빔밥	12.88
	Mar 24, 2018	LA 갈비	19.88
			109.28
417910			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	족발	26.88
	Mar 24, 2018	양념치킨	18.88
	Mar 24, 2018	ChuUm ChuRum	12.95
	Mar 24, 2018	밥 Rice	4.00
	Mar 24, 2018	군만두	9.88
	Mar 24, 2018	LA 갈비	19.88
			131.23
417897			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	부대찌게	29.88
			49.76
417896			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	LA 갈비	19.88
			69.64
417895			
	Mar 24, 2018	해물파전	19.88
	Mar 24, 2018	보쌈	24.88
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	밥 Rice	2.00
	Mar 24, 2018	통갈비	63.76
	Mar 24, 2018	갈비탕	25.76
			155.16
417936			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	Honey B Pint	3.95
			14.83
417940			
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	갈비탕	12.88
			23.76
417856			
	Mar 24, 2018	섞어순두부	10.88
	Mar 24, 2018	군만두	9.88
			20.76
417866			
	Mar 24, 2018	섞어순두부	10.88
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	LA 갈비	19.88
			60.52
417847			
	Mar 24, 2018	섞어순두부	10.88
	Mar 24, 2018	해물순두부	10.88
			21.76
417928			
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	매운닭갈비	33.88
	Mar 24, 2018	Ginger Ale	1.95
			46.71
417840			
	Mar 24, 2018	섞어순두부	10.88
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	LA 갈비	19.88
			41.64
417934			
	Mar 24, 2018	섞어순두부	10.88
	Mar 24, 2018	오징어불고기	14.88
			25.76
417946			
	Mar 24, 2018	coca-cola	1.95
	Mar 24, 2018	김치순두부	10.88
	Mar 24, 2018	족발	26.88
			39.71
417876			
	Mar 24, 2018	coca-cola	1.95
	Mar 24, 2018	Juice	2.95
	Mar 24, 2018	부대찌게	29.88
	Mar 24, 2018	LA 갈비	39.76
	Mar 24, 2018	불고기	14.88
	Mar 24, 2018	물냉면	10.88
			100.30
417917			
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	족발	26.88
	Mar 24, 2018	Open Item	3.00
	Mar 24, 2018	살고기당면	9.88
			50.64
417937			
	Mar 24, 2018	된장순두부	10.88
	Mar 24, 2018	Diet Coke	3.90
	Mar 24, 2018	밥 Rice	2.00
	Mar 24, 2018	닭불고기	14.88
	Mar 24, 2018	돌솥비빔밥	12.88
			44.54
417851			
	Mar 24, 2018	해물순두부	21.76
			21.76
417853			
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	LA 갈비	19.88
			49.64
417889			
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	살고기당면	9.88
			20.76
417913			
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	불고기	14.88
			25.76
417888			
	Mar 24, 2018	해물순두부	10.88
	Mar 24, 2018	Ginger Ale	3.90
	Mar 24, 2018	군만두	9.88
	Mar 24, 2018	LA 갈비	19.88
	Mar 24, 2018	고등어구이	13.88
			58.42
417914			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	순대접시	10.88
	Mar 24, 2018	갈비탕	12.88
			53.64
417920			
	Mar 24, 2018	감자탕	29.88
			29.88
417912			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	Ashai	11.90
	Mar 24, 2018	Nestea	4.50
	Mar 24, 2018	통갈비	95.64
	Mar 24, 2018	군만두	9.88
			151.80
417904			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	밥 Rice	4.00
			33.88
417899			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	떡볶이	26.88
			56.76
417922			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	불고기	14.88
	Mar 24, 2018	고등어구이	13.88
	Mar 24, 2018	오징어불고기	14.88
			73.52
417927			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	돼지불고기	14.88
			44.76
417869			
	Mar 24, 2018	보쌈	24.88
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	Open Item	4.00
	Mar 24, 2018	물냉면	10.88
			69.64
417877			
	Mar 24, 2018	보쌈	24.88
	Mar 24, 2018	밥 Rice	2.00
	Mar 24, 2018	갈비탕	12.88
			39.76
417939			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	밥 Rice	2.00
			31.88
417931			
	Mar 24, 2018	감자탕	29.88
			29.88
417930			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	Diet Coke	1.95
	Mar 24, 2018	Open Item	5.00
	Mar 24, 2018	오징어불고기	14.88
			51.71
417893			
	Mar 24, 2018	감자탕	29.88
			29.88
417892			
	Mar 24, 2018	감자탕	29.88
			29.88
417844			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	닭불고기	14.88
			44.76
417858			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	순대접시	10.88
	Mar 24, 2018	ChuUm ChuRum	14.95
	Mar 24, 2018	군만두	9.88
			65.59
417839			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	오삼 불고기	33.88
	Mar 24, 2018	살고기국수	9.88
	Mar 24, 2018	칼국수	10.88
			84.52
417926			
	Mar 24, 2018	즉석불고기	29.88
	Mar 24, 2018	Ginger Ale	1.95
	Mar 24, 2018	Honey B Pitcher	12.95
	Mar 24, 2018	닭불고기	14.88
	Mar 24, 2018	군만두	9.88
			69.54
417919			
	Mar 24, 2018	즉석불고기	29.88
	Mar 24, 2018	따로국밥	10.88
			40.76
417891			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	Honey B Pint	4.95
	Mar 24, 2018	Mak Kul Ri	12.95
	Mar 24, 2018	밥 Rice	2.00
	Mar 24, 2018	LA 갈비	19.88
			69.66
417879			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	군만두	9.88
			39.76
417872			
	Mar 24, 2018	감자탕	29.88
	Mar 24, 2018	군만두	9.88
			39.76
417870			
	Mar 24, 2018	감자탕	29.88
			29.88
417908			
	Mar 24, 2018	보쌈	24.88
	Mar 24, 2018	따로국밥	10.88
	Mar 24, 2018	칼국수	10.88
			46.64
417921			
	Mar 24, 2018	순대접시	10.88
	Mar 24, 2018	Diet Coke	1.95
	Mar 24, 2018	매운닭갈비	33.88
	Mar 24, 2018	LA 갈비	19.88
			66.59
417843			
	Mar 24, 2018	순대접시	10.88
	Mar 24, 2018	뚝배기불고기	10.88
	Mar 24, 2018	갈비탕	25.76
	Mar 24, 2018	찐만두	9.88
	Mar 24, 2018	불고기	14.88
			72.28
417942			
	Mar 24, 2018	양념치킨	18.88
	Mar 24, 2018	LA 갈비	19.88
			38.76
417855			
	Mar 24, 2018	잡채	18.88
	Mar 24, 2018	버섯순두부	10.88
	Mar 24, 2018	밥 Rice	2.00
			31.76
417933			
	Mar 24, 2018	양념치킨	18.88
	Mar 24, 2018	Honey B Pitcher	12.95
	Mar 24, 2018	Canadian Pitcher	12.95
			44.78
417907			
	Mar 24, 2018	족발	26.88
	Mar 24, 2018	LA 갈비	19.88
	Mar 24, 2018	순대국밥	10.88
			57.64
417932			
	Mar 24, 2018	보쌈	21.15
	Mar 24, 2018	매운닭갈비	28.80
	Mar 24, 2018	Canadian Pitcher	12.95
	Mar 24, 2018	ChuUm ChuRum	38.85
			101.75
417854			
	Mar 24, 2018	갈비찜	38.88
	Mar 24, 2018	Juice	2.95
	Mar 24, 2018	Kokanee	4.95
	Mar 24, 2018	불고기	14.88
			61.66
417850			
	Mar 24, 2018	양념치킨	18.88
	Mar 24, 2018	밥 Rice	2.00
	Mar 24, 2018	닭불고기	14.88
	Mar 24, 2018	LA 갈비	19.88
			55.64
417898			
	Mar 24, 2018	갈비찜	38.88
	Mar 24, 2018	살고기국수	9.88
			48.76
417865			
	Mar 24, 2018	갈비찜	38.88
			38.88
417949			
	Mar 24, 2018	coca-cola	1.95
	Mar 24, 2018	갈비탕	12.88
	Mar 24, 2018	쫄면	10.88
			25.71
417911			
	Mar 24, 2018	Diet Coke	3.90
	Mar 24, 2018	즉석불고기	29.88
	Mar 24, 2018	군만두	9.88
			43.66
418033			
	Mar 25, 2018	통갈비	31.88
	Mar 25, 2018	돌솥비빔밥	38.64
	Mar 25, 2018	떡볶이	26.88
	Mar 25, 2018	물냉면	10.88
	Mar 25, 2018	coca-cola	3.90
	Mar 25, 2018	Nestea	4.50
	Mar 25, 2018	섞어순두부	10.88
			127.56
418041			
	Mar 25, 2018	통갈비	31.88
	Mar 25, 2018	감자탕	39.88
	Mar 25, 2018	갈비탕	12.88
	Mar 25, 2018	Nestea	6.75
	Mar 25, 2018	밥 Rice	4.00
			95.39
417982			
	Mar 25, 2018	통갈비	63.76
	Mar 25, 2018	닭불고기	14.88
	Mar 25, 2018	따로국밥	32.64
	Mar 25, 2018	해물순두부	10.88
	Mar 25, 2018	섞어순두부	21.76
	Mar 25, 2018	잡채	18.88
	Mar 25, 2018	해물파전	19.88
			182.68
418030			
	Mar 25, 2018	살고기국수	9.88
	Mar 25, 2018	살고기당면	9.88
			19.76
418059			
	Mar 25, 2018	살고기당면	9.88
	Mar 25, 2018	갈비탕	12.88
	Mar 25, 2018	양념치킨	18.88
			41.64
417970			
	Mar 25, 2018	살고기국수	19.76
	Mar 25, 2018	순대국밥	21.76
	Mar 25, 2018	돌솥비빔밥	12.88
	Mar 25, 2018	오징어불고기	14.88
	Mar 25, 2018	Nestea	2.25
			71.53
417957			
	Mar 25, 2018	닭불고기	14.88
	Mar 25, 2018	감자탕	29.88
			44.76
417966			
	Mar 25, 2018	닭불고기	14.88
	Mar 25, 2018	군만두	9.88
	Mar 25, 2018	해물순두부	10.88
	Mar 25, 2018	해물파전	19.88
			55.52
418016			
	Mar 25, 2018	닭불고기	14.88
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	물냉면	10.88
	Mar 25, 2018	군만두	9.88
	Mar 25, 2018	해물순두부	10.88
			66.40
417959			
	Mar 25, 2018	돼지불고기	14.88
	Mar 25, 2018	불고기	14.88
	Mar 25, 2018	군만두	9.88
	Mar 25, 2018	밥 Rice	2.00
			41.64
417996			
	Mar 25, 2018	닭불고기	14.88
	Mar 25, 2018	살고기당면	29.64
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	떡만두국	10.88
	Mar 25, 2018	보쌈	24.88
	Mar 25, 2018	족발	26.88
	Mar 25, 2018	물냉면	10.88
	Mar 25, 2018	오징어불고기	14.88
	Mar 25, 2018	해물순두부	10.88
	Mar 25, 2018	Honey B Pitcher	31.90
	Mar 25, 2018	해물파전	19.88
			215.46
417967			
	Mar 25, 2018	닭불고기	14.88
	Mar 25, 2018	갈비탕	12.88
			27.76
418058			
	Mar 25, 2018	살고기당면	9.88
	Mar 25, 2018	불고기	14.88
	Mar 25, 2018	갈비탕	12.88
			37.64
417944			
	Mar 24, 2018	만두전골	29.88
	Mar 24, 2018	Cham Soju	64.75
	Mar 24, 2018	돼지불고기	14.88
			109.51
418009			
	Mar 25, 2018	살고기당면	9.88
	Mar 25, 2018	돌솥비빔밥	12.88
	Mar 25, 2018	해물파전	19.88
			42.64
418029			
	Mar 25, 2018	살고기당면	9.88
	Mar 25, 2018	돌솥비빔밥	12.88
	Mar 25, 2018	섞어순두부	10.88
			33.64
417903			
	Mar 24, 2018	오삼 불고기	33.88
	Mar 24, 2018	ChuUm ChuRum	14.95
	Mar 24, 2018	물만두	9.88
	Mar 24, 2018	LA 갈비	19.88
			78.59
417980			
	Mar 25, 2018	돼지불고기	14.88
	Mar 25, 2018	갈비탕	12.88
			27.76
418036			
	Mar 25, 2018	돼지불고기	44.64
	Mar 25, 2018	군만두	9.88
	Mar 25, 2018	해물순두부	10.88
			65.40
418023			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	떡볶이	26.88
	Mar 25, 2018	오징어불고기	14.88
	Mar 25, 2018	군만두	9.88
	Mar 25, 2018	Kokanee	4.95
	Mar 25, 2018	잡채	18.88
			95.35
418025			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	갈비탕	12.88
	Mar 25, 2018	해물파전	19.88
			52.64
418002			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	불고기	14.88
	Mar 25, 2018	고등어구이	13.88
			48.64
417985			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	비빔밥	10.88
	Mar 25, 2018	coca-cola	1.95
	Mar 25, 2018	섞어순두부	10.88
			43.59
418026			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	비빔밥	21.76
	Mar 25, 2018	돌솥비빔밥	12.88
	Mar 25, 2018	따로국밥	10.88
	Mar 25, 2018	군만두	9.88
	Mar 25, 2018	양념치킨	18.88
			94.16
418034			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	감자탕	29.88
	Mar 25, 2018	순대접시	10.88
	Mar 25, 2018	잡채	18.88
			79.52
417999			
	Mar 25, 2018	순대국밥	10.88
	Mar 25, 2018	비빔냉면	10.88
			21.76
417958			
	Mar 25, 2018	순대국밥	10.88
			10.88
418062			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	갈비탕	12.88
			32.76
418045			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	갈비탕	12.88
			32.76
417977			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	불낙전골	34.88
	Mar 25, 2018	밥 Rice	8.00
			62.76
417976			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	돌솥비빔밥	12.88
	Mar 25, 2018	감자탕	29.88
			62.64
417990			
	Mar 25, 2018	불고기	29.76
	Mar 25, 2018	매운닭갈비	33.88
	Mar 25, 2018	고등어구이	13.88
			77.52
417994			
	Mar 25, 2018	불고기	14.88
	Mar 25, 2018	돌솥비빔밥	12.88
	Mar 25, 2018	갈비탕	12.88
	Mar 25, 2018	양념치킨	18.88
			59.52
417974			
	Mar 25, 2018	불고기	14.88
			14.88
418055			
	Mar 25, 2018	돼지불고기	44.64
	Mar 25, 2018	ChuUm ChuRum	77.70
	Mar 25, 2018	Canadian Pitcher	12.95
	Mar 25, 2018	김치순두부	10.88
	Mar 25, 2018	순대접시	10.88
			157.05
418003			
	Mar 25, 2018	불고기	14.88
	Mar 25, 2018	보쌈	24.88
	Mar 25, 2018	쫄면	10.88
	Mar 25, 2018	해물순두부	10.88
	Mar 25, 2018	뚝배기불고기	10.88
			72.40
417972			
	Mar 25, 2018	LA 갈비	19.88
	Mar 25, 2018	군만두	9.88
	Mar 25, 2018	버섯순두부	10.88
			40.64
418048			
	Mar 25, 2018	불고기	14.88
	Mar 25, 2018	군만두	9.88
	Mar 25, 2018	coca-cola	1.95
	Mar 25, 2018	김치순두부	10.88
			37.59
418031			
	Mar 25, 2018	불고기	14.88
	Mar 25, 2018	감자탕	39.88
	Mar 25, 2018	잡채	18.88
	Mar 25, 2018	해물파전	19.88
			93.52
418004			
	Mar 25, 2018	불고기	14.88
	Mar 25, 2018	잡채	18.88
	Mar 25, 2018	해물파전	19.88
			53.64
417923			
	Mar 24, 2018	매운닭갈비	33.88
	Mar 24, 2018	Honey B Pint	3.95
	Mar 24, 2018	버섯순두부	10.88
			48.71
417885			
	Mar 24, 2018	뚝배기불고기	10.88
	Mar 24, 2018	떡만두국	10.88
			21.76
417901			
	Mar 24, 2018	버섯순두부	10.88
	Mar 24, 2018	LA 갈비	19.88
			30.76
417900			
	Mar 24, 2018	버섯순두부	21.76
	Mar 24, 2018	닭불고기	14.88
	Mar 24, 2018	돼지불고기	14.88
			51.52
417924			
	Mar 24, 2018	Diet Coke	1.95
	Mar 24, 2018	뚝배기불고기	10.88
	Mar 24, 2018	통갈비	31.88
			44.71
417948			
	Mar 24, 2018	Cham Soju	25.90
	Mar 24, 2018	떡볶이	26.88
			52.78
417886			
	Mar 24, 2018	Open Item	2.00
	Mar 24, 2018	군만두	9.88
	Mar 24, 2018	불낙전골	34.88
			46.76
417868			
	Mar 24, 2018	밥 Rice	2.00
	Mar 24, 2018	불낙전골	34.88
			36.88
417795			
	Mar 23, 2018	ChuUm ChuRum	14.95
	Mar 23, 2018	매운닭갈비	33.88
	Mar 23, 2018	Canadian Pitcher	41.85
			90.68
417792			
	Mar 23, 2018	매운닭갈비	33.88
			33.88
417797			
	Mar 23, 2018	매운닭갈비	33.88
	Mar 23, 2018	해물파전	19.88
			53.76
417818			
	Mar 23, 2018	Open Item	5.00
	Mar 23, 2018	매운닭갈비	33.88
			38.88
417821			
	Mar 23, 2018	매운닭갈비	33.88
	Mar 23, 2018	해물순두부	10.88
	Mar 23, 2018	해물파전	19.88
	Mar 23, 2018	Kokanee	24.75
	Mar 23, 2018	Sake	6.95
			96.34
417906			
	Mar 24, 2018	살고기국수	9.88
			9.88
417857			
	Mar 24, 2018	살고기국수	19.76
			19.76
417873			
	Mar 24, 2018	닭불고기	14.88
	Mar 24, 2018	찐만두	9.88
			24.76
417849			
	Mar 24, 2018	닭불고기	14.88
	Mar 24, 2018	불고기	14.88
			29.76
417824			
	Mar 23, 2018	매운닭갈비	33.88
			33.88
417838			
	Mar 24, 2018	살고기당면	9.88
			9.88
417754			
	Mar 23, 2018	해물순두부	10.88
			10.88
417739			
	Mar 23, 2018	해물순두부	10.88
			10.88
417769			
	Mar 23, 2018	된장순두부	10.88
	Mar 23, 2018	김치순두부	10.88
			21.76
417765			
	Mar 23, 2018	섞어순두부	10.88
			10.88
417929			
	Mar 24, 2018	닭불고기	14.88
	Mar 24, 2018	순대국밥	10.88
			25.76
417941			
	Mar 24, 2018	군만두	9.88
	Mar 24, 2018	갈비탕	12.88
	Mar 24, 2018	돼지불고기	14.88
			37.64
417864			
	Mar 24, 2018	비빔냉면	10.88
	Mar 24, 2018	찐만두	9.88
			20.76
417952			
	Mar 24, 2018	비빔냉면	10.88
	Mar 24, 2018	따로국밥	10.88
	Mar 24, 2018	닭불고기	14.88
			36.64
417852			
	Mar 24, 2018	갈비탕	12.88
	Mar 24, 2018	군만두	9.88
	Mar 24, 2018	떡만두국	10.88
	Mar 24, 2018	칼국수	10.88
			44.52
417947			
	Mar 24, 2018	찐만두	9.88
	Mar 24, 2018	갈비탕	12.88
			22.76
417953			
	Mar 24, 2018	찐만두	9.88
			9.88
417878			
	Mar 24, 2018	군만두	9.88
	Mar 24, 2018	돌솥비빔밥	12.88
			22.76
417848			
	Mar 24, 2018	떡볶이	26.88
	Mar 24, 2018	쫄면	10.88
			37.76
417862			
	Mar 24, 2018	따로국밥	10.88
			10.88
417871			
	Mar 24, 2018	따로국밥	10.88
	Mar 24, 2018	돌솥비빔밥	12.88
	Mar 24, 2018	돼지불고기	14.88
			38.64
417867			
	Mar 24, 2018	LA 갈비	19.88
	Mar 24, 2018	돼지불고기	14.88
			34.76
417859			
	Mar 24, 2018	순대국밥	21.76
			21.76
417587			
	Mar 21, 2018	양념치킨	18.88
			18.88
417414			
	Mar 19, 2018	살고기국수	9.88
	Mar 19, 2018	해물파전	19.88
	Mar 19, 2018	군만두	9.88
	Mar 19, 2018	갈비탕	12.88
	Mar 19, 2018	Ginger Ale	1.95
	Mar 19, 2018	Nestea	2.25
			56.72
417432			
	Mar 19, 2018	살고기국수	9.88
	Mar 19, 2018	돼지불고기	14.88
	Mar 19, 2018	즉석불고기	29.88
	Mar 19, 2018	해물파전	19.88
	Mar 19, 2018	밥 Rice	2.00
	Mar 19, 2018	버섯순두부	10.88
			87.40
417406			
	Mar 19, 2018	살고기국수	9.88
	Mar 19, 2018	LA 갈비	19.88
	Mar 19, 2018	따로국밥	10.88
			40.64
417389			
	Mar 19, 2018	살고기국수	9.88
			9.88
417436			
	Mar 19, 2018	살고기당면	9.88
	Mar 19, 2018	해물파전	19.88
			29.76
417383			
	Mar 19, 2018	살고기국수	19.76
	Mar 19, 2018	즉석불고기	59.76
	Mar 19, 2018	비빔냉면	10.88
	Mar 19, 2018	찐만두	9.88
	Mar 19, 2018	따로국밥	21.76
	Mar 19, 2018	Open Item	4.00
	Mar 19, 2018	뚝배기불고기	32.64
			158.68
417391			
	Mar 19, 2018	통갈비	31.88
	Mar 19, 2018	감자탕	29.88
	Mar 19, 2018	찐만두	9.88
			71.64
417396			
	Mar 19, 2018	통갈비	31.88
	Mar 19, 2018	갈비탕	12.88
	Mar 19, 2018	섞어순두부	10.88
			55.64
417395			
	Mar 19, 2018	닭불고기	14.88
			14.88
417411			
	Mar 19, 2018	닭불고기	14.88
	Mar 19, 2018	군만두	9.88
